Î´s,cond_numbers,el2s,eh1s,ehs_energy
0.0,8.563887561057422e6,0.03038916662668661,0.13033054277581987,2.199276882843249
0.001278885511063846,1.0876971862674013e7,0.030387033041005873,0.13032711260354432,2.1993146796268257
0.002557771022127692,1.3902583698171299e7,0.0303805787870314,0.13031664025026793,2.1994277104257716
0.003836656533191538,1.788937869935156e7,0.03036972781577608,0.1302990199156852,2.1996151921206795
0.005115542044255384,2.318437569746244e7,0.030354354186513513,0.13027407569331964,2.1998758672630774
0.00639442755531923,3.0276962231642462e7,0.03033428422581673,0.13024156469165107,2.2002080771840524
0.007673313066383076,3.986509802304809e7,0.03030929962384367,0.1302011814687602,2.200609868351513
0.008952198577446922,5.2956305252998024e7,0.03027914148320994,0.13015256379425863,2.2010791359638167
0.010231084088510768,9.825502260802748e17,0.030334590906456727,0.1301381906960777,2.852342495496472
0.011509969599574614,1.5155781014944655e15,0.030058168569207486,0.1297846505012533,2.3955403860235407
0.01278885511063846,5.3174634770453055e13,0.029838529460181028,0.12950815678673963,2.296358306633775
0.014067740621702306,4.2325530454262114e12,0.029668961808381536,0.1293013770595946,2.2588365468526144
0.015346626132766153,2.41648183076512e11,0.02955126452520342,0.1291697125686047,2.244035470067693
0.01662551164383,1.802908261942021e11,0.029500478502917843,0.12913964850437,2.244033944780529
0.017904397154893843,1.9012444141971335e11,0.029565183010556266,0.1292930079533846,2.2659668605647036
0.01918328266595769,1.7385752078200647e11,0.029928102143383994,0.12993895591777066,2.363988815924441
0.020462168177021536,2.2849320483386618e11,0.032001534505660435,0.13358594985676842,3.163267792811798
0.021741053688085384,2.7569726059247644e11,0.02593540167084089,0.12518549614543845,6.309958492888548
0.023019939199149228,3.04980761851071e10,0.026917232917671938,0.12538789858538366,2.740756479839919
0.024298824710213076,6.282151070291011e9,0.02734693012604387,0.12603380162193115,2.4912634263219435
0.02557771022127692,8.122352322318603e9,0.027481793636889813,0.12629587488044552,2.4705468392825325
0.02685659573234077,1.4410669843110796e10,0.027519446538350437,0.12648758656989234,2.58805696040745
0.028135481243404613,2.689304604408496e10,0.027520938246639114,0.12699802290334194,3.198644069251206
0.029414366754468457,9.220911107169466e10,0.028577053512580882,0.20063090991279547,31.250634540487386
0.030693252265532305,6.173114467489393e20,0.027367359243515816,0.12581562293457,4.643693668913755
0.03197213777659615,2.699618368060122e18,0.027981527174254398,0.126659479773271,3.1723388457656254
0.03325102328766,1.5777417695934678e17,0.027713280839077342,0.12626266601159775,2.7659741266780196
0.03452990879872384,2.2451925227286336e16,0.027566729864865396,0.12607382222339836,2.5922000287500033
0.035808794309787687,5.042914409981694e15,0.027454007888384542,0.12593238596021078,2.5053365035030417
0.03708767982085154,1.4953986663924162e15,0.027375835814566957,0.1258394093947398,2.5138662447040097
0.03836656533191538,5.34309745009636e14,0.027264608395213077,0.1257414188788581,2.5164622403186416
0.03964545084297923,1.155348960728202e15,0.027245472242880694,0.1256887164805501,2.457621338273504
0.04092433635404307,1.568362448707891e16,0.02728035848851929,0.12573834649899343,2.5165898502504396
0.042203221865106916,1.3955887609411346e19,0.027495337675274185,0.1260632204399747,2.7583666015640604
0.04348210737617077,2.4719079281262566e13,0.028897130205132796,0.12854728805507287,4.2596235309185735
0.04476099288723461,1.3310094546389271e13,0.028467248247829053,0.13288051785917235,7.883081475590776
0.046039878398298456,7.406388967220589e12,0.02628514798688495,0.1250444602851116,2.958722022425385
0.04731876390936231,4.2114984008222207e12,0.02639399795754653,0.12491408554186226,2.562765177990033
0.04859764942042615,2.4166765742798965e12,0.026494052518643018,0.12498460093503662,2.473312624384415
0.04987653493148999,1.3758695066166294e12,0.026601609720437035,0.12512368413343702,2.459517292753737
0.05115542044255384,7.551538818535143e11,0.026739863709488113,0.1253380519725652,2.4817844410277763
0.052434305953617685,3.7474184170925714e11,0.02693419689931251,0.12566252218167737,2.5345152510555096
0.05371319146468154,1.3393042292161646e11,0.02722212752468992,0.12616297715520633,2.6260477699175997
0.05499207697574538,2.715720055066954e10,0.02767132144722425,0.12696892756651468,2.7801394886801973
0.056270962486809226,1.455743437114115e11,0.028424972139797916,0.12836908318500767,3.0522557549327964
0.05754984799787308,2.5347623850743628e11,0.029849581849545313,0.13114366944615158,3.5854240832827124
0.058828733508936915,3.998625495791998e11,0.03320494709660394,0.13819240517011402,4.849023997438261
0.06010761902000076,8.025846846928491e11,0.04608397924269367,0.17100888724865299,9.726310442130021
0.06138650453106461,4.3545789551004307e12,0.22227820342861263,0.6838449282297219,63.5019727909176
0.06266539004212845,4.196319163961977e11,0.02701088250631051,0.1324665181324857,7.813348096009029
0.0639442755531923,1.7003701724312958e11,0.024661478505327714,0.12623724111037218,6.684852352191983
0.06522316106425616,8.04961175133843e10,0.03360418944683814,0.1432316083165255,10.3734591778778
0.06650204657532,3.545354873756009e10,0.024349557738969036,0.12198135718611058,3.923131230987092
0.06778093208638383,1.019737074160962e10,0.02387138141492543,0.12081660038373745,3.1752685733326653
0.06905981759744768,1.5889450902010653e10,0.023859571781549748,0.12058109902781684,2.9101583596293095
0.07033870310851154,2.6897157397508175e10,0.023958518048537124,0.12055780704228576,2.7997487901552582
0.07161758861957537,4.9663009171978966e10,0.024126274360665688,0.12063612983843534,2.7814300917303885
0.07289647413063922,1.0016741668473204e11,0.024422259570174458,0.1208707400531234,2.883407484832043
0.07417535964170308,2.0261028216074982e11,0.02531084554215085,0.12202666143263592,3.5051915908239657
0.07545424515276691,3.294964383512775e12,0.03523317487655409,0.19288705091656372,18.99516881622218
0.07673313066383076,4.76037480656989e12,0.02334148415913414,0.12128511082537509,3.2991852388592178
0.0780120161748946,3.226270210996435e13,0.02374762018064161,0.12097729249736063,3.2184500874188804
0.07929090168595845,2.856442280144977e14,0.024002692357502343,0.12128148165071802,3.7040258924981355
0.08056978719702229,1.6337113873631992e11,0.024211498302404388,0.1223981755359529,4.751058609319366
0.08184867270808614,4.77774758586179e11,0.026192231103207182,0.13271844691016213,11.659582847246858
0.08312755821914998,3.976162459365775e11,0.020711497148002946,0.19746823633544777,19.594193245074262
0.08440644373021383,1.2782849834664735e11,0.06228195190132104,0.2407954026470538,22.96876492806214
0.08568532924127768,7.178712114900778e10,0.029816792037204998,0.13863647271900933,6.062072071227496
0.08696421475234153,4.775137998107801e10,0.026686441215273048,0.12767061581486572,3.6413885422374306
0.08824310026340537,3.451991979018613e10,0.02569134781915956,0.12478672824992355,2.9665696688847523
0.08952198577446922,2.6228698066663948e10,0.025077165341460157,0.12338395158850085,2.6778173796446887
0.09080087128553307,2.060414772882558e10,0.02450799826027935,0.12243699716622186,2.5403322038255984
0.09207975679659691,1.6579016002385946e10,0.023656110785453037,0.12153041348282605,2.5191247663679937
0.09335864230766076,1.3586931639521198e10,0.020947421865067966,0.12102970503484961,3.771321475482924
0.09463752781872461,1.129432322588787e10,0.028417965345676262,0.12485589667820196,2.6461623505672596
0.09591641332978847,9.499602674076412e9,0.026091792597216282,0.12260094425286558,2.3550732296642756
0.0971952988408523,8.068823539273506e9,0.02545340027429591,0.12194148884072274,2.3099529870112216
0.09847418435191614,6.910920901163914e9,0.025109501490240785,0.12154504080933196,2.2993470551854487
0.09975306986297998,5.962119535103993e9,0.0248599148512623,0.121235286461581,2.3112944661047825
0.10103195537404383,5.176315869909461e9,0.02462304692797831,0.1209404065692857,2.3668648142273803
0.10231084088510768,4.519554851119346e9,0.02428055120580815,0.12056930709038245,2.6159934549063855
0.10358972639617152,3.9671379333879833e9,0.024239561657446482,0.12275272068540077,7.622946917208488
0.10486861190723537,3.495943545090089e9,0.026143866471101958,0.12271636560497232,2.974087739119138
0.10614749741829922,3.094989872665075e9,0.025306872711760877,0.12156009263481499,2.374082218062743
0.10742638292936307,2.750534536366e9,0.025103915797124007,0.12127380127107387,2.284874314649648
0.10870526844042691,2.684107725533178e9,0.025033514820144938,0.12115878825003949,2.261115837725874
0.10998415395149076,3.893101293854073e9,0.0250250155650716,0.12112477526937006,2.2561939106466617
0.11126303946255461,5.976834874895751e9,0.025059945804746103,0.12115027558101164,2.2600002161448036
0.11254192497361845,9.748431111126486e9,0.025133806862387545,0.12123212478021334,2.2697947519485573
0.1138208104846823,1.7046523317785254e10,0.025248116245089842,0.12137560320086173,2.285175674742397
0.11509969599574615,3.2435920469916126e10,0.025408455836349046,0.12159252754577556,2.306914316506523
0.11637858150680998,6.871680574214346e10,0.025624488394772035,0.12190220091111037,2.3367774128858874
0.11765746701787383,1.6804084093962967e11,0.025911183921143437,0.12233457078226131,2.377794867965016
0.11893635252893768,5.0373771664152606e11,0.026291500481006362,0.12293658153827132,2.4349723232952836
0.12021523804000152,2.0669967167157063e12,0.026801620702755612,0.12378463659312669,2.516777130039533
0.12149412355106537,1.4699449901198416e13,0.02750152109035134,0.12501041270263494,2.6383897944122565
0.12277300906212922,3.535600852268055e14,0.02849808459398018,0.126859322692047,2.83055727419382
0.12405189457319306,1.8848761826650693e18,0.030001793602358592,0.12984006563548042,3.2159365966857973
0.1253307800842569,1.7933602430649563e10,0.0322865328295594,0.13489346356890938,3.6269586828218814
0.12660966559532075,6.3803047341038704e10,0.03722526702099366,0.14626771140351402,4.700604674680734
0.1278885511063846,3.269041737032279e11,0.050478812555781086,0.18082716658463002,7.564148096807982
0.12916743661744845,3.289355694498054e12,0.13637261681404245,0.45044718929253363,26.152106872651217
0.13044632212851232,5.235214735128974e17,0.024377819579349425,0.11961013109767922,6.83517715263131
0.13172520763957615,1.0e23,0.02913440994149997,0.13153485697189207,10.86394392653382
0.13300409315064,1.7225897677537752e15,0.02170268263019275,0.1307494179731486,11.610126957852955
0.13428297866170383,7.081934905866492e13,0.020619002872802432,0.11344304981401984,3.3368777609568934
0.13556186417276767,9.848996279750266e12,0.02130573215025926,0.11369417806250273,2.5612965187577212
0.13684074968383153,2.074661834934455e12,0.021658700133943252,0.11402528570691745,2.362318643272311
0.13811963519489537,5.2030316296606036e11,0.02187838275654883,0.11426556805285076,2.288806064891064
0.1393985207059592,1.1356011837974942e11,0.022051042383102237,0.11446977503961493,2.2617563141507886
0.14067740621702307,6.79820205813103e10,0.022276142306078,0.11476952155052629,2.287107051228968
0.1419562917280869,5.835429737274824e11,0.024380194065078045,0.11816294008184229,4.075476713552794
0.14323517723915075,1.1956537055399406e11,0.021610147896264243,0.11372478585056009,2.300334666575703
0.1445140627502146,3.59725787295062e10,0.0218641891753856,0.11406691079678995,2.2036262575215257
0.14579294826127845,1.6247831737429825e10,0.02194792198436744,0.11416752729211146,2.1861152479197608
0.1470718337723423,8.442270032440251e9,0.021990157574095684,0.1142098154895041,2.1785019881605012
0.14835071928340615,4.744219014736459e9,0.022014830902642186,0.11422840863138427,2.1739206027861746
0.14962960479447,2.812844784370774e9,0.022030166287240582,0.11423526157924374,2.170744862343737
0.15090849030553383,1.7368901637586942e9,0.022039939304349124,0.11423587494655628,2.168393983673654
0.15218737581659766,1.108119532465406e9,0.022046197821711196,0.11423323823387176,2.1666027288303855
0.15346626132766153,7.264904726409652e8,0.02205017141360686,0.11422915028146768,2.1652295189163273
0.15474514683872537,4.875022639972365e8,0.02205264435720015,0.11422476110684804,2.164191033219442
0.1560240323497892,3.3381163831504434e8,0.022054131627967526,0.11422082757166109,2.16343549298144
0.15730291786085307,2.3267478540467343e8,0.022054970231052348,0.1142178460735866,2.1629302531460572
0.1585818033719169,1.647628518326988e8,0.02205536923435111,0.11421612526106475,2.1626555474474394
0.15986068888298074,1.3939887364583918e8,0.022055437123708294,0.11421582581934436,2.162601263902533
0.16113957439404458,1.9543136658767304e8,0.022055194923067466,0.11421697958740776,2.1627654537680563
0.16241845990510842,2.781107249495839e8,0.02205457865779249,0.11421949320377944,2.1631540560608964
0.16369734541617229,4.0245099469704247e8,0.022053431796301565,0.11422313721478679,2.163781748000182
0.16497623092723612,5.935137006799355e8,0.022051485688836386,0.11422751778952993,2.164674204128518
0.16625511643829996,8.944351821584421e8,0.022048322369049397,0.1142320229101682,2.1658726005020235
0.16753400194936383,1.3822038798305652e9,0.022043307199368926,0.11423572494441574,2.167442366459481
0.16881288746042766,2.2004085859250565e9,0.022035463249007754,0.11423719894314577,2.1694911632208687
0.17009177297149153,3.632189920709279e9,0.022023218697503323,0.11423415731098265,2.1722099193326225
0.17137065848255537,6.279272641900822e9,0.022003836298077943,0.11422262488567103,2.175981972611505
0.1726495439936192,1.156970676822881e10,0.02197188805756671,0.11419473635463878,2.181743104569127
0.17392842950468307,2.3586754977124012e10,0.02191400043799354,0.11413117760971431,2.1926185513635494
0.1752073150157469,5.971328956747222e10,0.021780808240166837,0.11396129286260993,2.2270181773210536
0.17648620052681074,5.4728368788143494e11,0.02099401912031641,0.11291274430701358,2.891496008011037
0.1777650860378746,1.5272091551014502e11,0.022549269387741468,0.11517378631561788,2.402890212628498
0.17904397154893845,2.8276090310775528e10,0.022144832577642506,0.11459211694554762,2.2633076927229734
0.18032285706000228,2.5736073102259918e11,0.021965950075225893,0.11437060553368271,2.2708984273763697
0.18160174257106615,1.0296638847983539e12,0.021778391426317704,0.11415869486961937,2.3174922658754507
0.18288062808213,4.3680141096986924e12,0.021506377721074308,0.11387956956762607,2.435091850617856
0.18415951359319382,2.4528364089408805e13,0.021025849072177964,0.1135209698231371,2.803322270536423
0.1854383991042577,2.615729712948131e14,0.020052076952274473,0.1144492955348473,4.804127894634674
0.18671728461532153,1.1234211836080112e16,0.056966719952411524,0.24602590108707895,30.588153991458
0.18799617012638536,4.156119892353055e16,0.025707589001596552,0.12248423691437609,6.6137248406858165
0.18927505563744923,2.6681970129799043e20,0.023225346675637592,0.11775667144544319,11.828967038523023
0.19055394114851307,9.218827167072611e11,0.06908119346105038,0.2350883608533636,11.569912244882945
0.19183282665957693,1.3620159142877489e11,0.04198368021126881,0.15809236579168778,5.728891415452178
0.19311171217064077,3.266773519709855e10,0.034254265241539135,0.1393117253473654,4.057796846477865
0.1943905976817046,1.041284961804744e10,0.0309377883887967,0.13193947839657955,3.3231960702442414
0.19566948319276842,5.692652847904728e15,0.029165798357906374,0.1281571546943737,2.97578112304081
0.19694836870383228,5.696425211809882e13,0.027952591532042294,0.12583358971588413,2.7225432881778193
0.19822725421489612,5.022269794928984e12,0.02712223014927872,0.12433811473609077,2.571222838461065
0.19950613972595996,9.711355682771527e11,0.026526896532432998,0.1233228335085381,2.47205401741108
0.20078502523702382,2.821529480769445e11,0.026087367455482274,0.12261000549815908,2.403932537667839
0.20206391074808766,1.052315052056794e11,0.025757412631788622,0.12210016707744327,2.355630006080891
0.2033427962591515,4.649500019714368e10,0.02550835406428786,0.12173378731829508,2.3206695030435736
0.20462168177021536,2.323929012633741e10,0.025321683994655807,0.12147349761438639,2.2951583374819378
0.2059005672812792,1.2769339832912474e10,0.025185316111627786,0.12129522877331086,2.276755920007601
0.20717945279234304,7.572212229840818e9,0.025091708700962292,0.1211836736547848,2.2642026843296224
0.2084583383034069,4.789136049613609e9,0.025037226527974958,0.12113026912488636,2.2572536025354886
0.20973722381447074,3.209635550445935e9,0.025022911295879628,0.121133452747971,2.25721733505054
0.2110161093255346,2.5964722122796683e9,0.025058473804106824,0.12120331751658638,2.2693424582581043
0.21229499483659844,2.9163355668216553e9,0.02517889619390164,0.12138302323223249,2.3142375742742938
0.21357388034766228,3.287737925438613e9,0.0255480528698794,0.12189038282251236,2.516564699886328
0.21485276585872615,3.721814665667446e9,0.029580744336181086,0.1281915281883002,6.047951634926041
0.21613165136978998,4.2313988882374682e9,0.023945725437834138,0.12033083578449796,3.1839495309402053
0.21741053688085382,4.833559736118179e9,0.02447907616899809,0.12077500041286661,2.440947046765095
0.2186894223919177,5.551199507141562e9,0.02474457290139373,0.12109085683266034,2.3303070425600825
0.21996830790298152,6.413602684085543e9,0.02497853465733599,0.12138484284131408,2.3020660199310874
0.22124719341404536,7.460254088407412e9,0.025262547185409278,0.12172670347650451,2.301905081604642
0.22252607892510923,8.745200430282007e9,0.025709519199217316,0.1222155490762056,2.3255231670174545
0.22380496443617307,1.034432169826513e10,0.02676598103164259,0.1232534311835753,2.4212212534732434
0.2250838499472369,1.236901056506707e10,0.040244247973292784,0.139416691930666,5.210087366920557
0.22636273545830077,1.4977983253736101e10,0.022770661114707214,0.12092874223157825,2.6427103159334266
0.2276416209693646,1.8434668262413586e10,0.024154861310152247,0.12200454898975249,2.510550184438807
0.22892050648042844,2.3166353135599102e10,0.024801582372362612,0.12288255262257274,2.595655300094831
0.2301993919914923,2.9941191104511135e10,0.025363929858651164,0.12399305315896601,2.7955661071485025
0.23147827750255612,4.0288004987060394e10,0.02610377258355157,0.1259101888448634,3.2248599923852495
0.23275716301361996,5.775000876691824e10,0.027656213084333026,0.1308906236603353,4.390964708114879
0.23403604852468382,9.284979861430266e10,0.04068060375284268,0.17862005075936016,12.995490728724157
0.23531493403574766,1.9699801053322607e11,0.08848325124559471,0.6169462214792026,58.1514671388524
0.2365938195468115,7.853880996424091e12,0.14685051992997641,0.7543577316819772,185.1041550806998
0.23787270505787536,2.396064208755073e11,0.024432077044567752,0.12420698673992452,6.377510766185054
0.2391515905689392,5.810355277745805e17,0.024129996075071172,0.12166941654310379,4.362729268056375
0.24043047608000304,1.2023609646226381e14,0.023881508705432652,0.12107381975613091,3.3901249310964126
0.2417093615910669,1.1133386904123098e13,0.023579528690242775,0.12099818395050292,3.1629420026657566
0.24298824710213074,2.549532815242378e12,0.02299071869950101,0.12295211829619192,4.164203027106652
0.24426713261319458,1.5701158321526074e11,0.027787391877547862,0.12728557318173112,5.659964206518135
0.24554601812425844,1.4523516752261328e11,0.0247058914950264,0.1211663092240351,3.0499802959674054
0.24682490363532228,6.980848567806e10,0.02424848420182583,0.12071730783288374,2.8105272103107035
0.24810378914638612,3.6140777778445114e10,0.024032569707731162,0.12058143979791541,2.779623860299753
0.24938267465744998,2.045703096675302e10,0.02390019333624306,0.12055131850676172,2.8418441610961724
0.2506615601685138,1.2598663684256332e10,0.02384343729963392,0.12065225568804122,3.0145405110293293
0.2519404456795777,2.0665953059139465e10,0.02399140876054019,0.12115807860937917,3.437667190260468
0.2532193311906415,5.468403418051448e10,0.025560781541704745,0.12455357518501697,5.083029486736526
0.25449821670170536,1.1661798579719263e11,0.0493763641587506,0.1921056396733915,20.36356106647987
0.2557771022127692,2.5663219390735175e11,0.024174955902293436,0.12536100968668,6.20007007697762
0.25705598772383303,8.381472912113164e11,0.040573750149979854,0.16666239181201786,13.143423502517253
0.2583348732348969,1.828129627778491e12,0.08478507171837243,0.28196113109342774,22.002336119650405
0.25961375874596077,5.313116205545497e11,0.037125408166502984,0.14711679594194998,6.285638820837737
0.26089264425702463,3.1655682853083453e11,0.03111731235994414,0.1337203150145827,4.0648909905501105
0.26217152976808844,1.9866963619391895e11,0.029012191221856515,0.12948845064385284,3.2702300935334834
0.2634504152791523,8.967560841515222e10,0.027995818959063487,0.12756111150852767,2.895748519249071
0.26472930079021617,4.637743705090064e10,0.027420498532255914,0.12651254302238568,2.6928881783077654
0.26600818630128,2.4126698501309048e11,0.027063490370375132,0.12588246304427023,2.574401975257751
0.2672870718123438,5.4249932672218207e11,0.026828352884577848,0.12548136197484414,2.5040998083246975
0.26856595732340766,1.026715246867368e12,0.02666572436573904,0.12521805719521828,2.4668784137926916
0.2698448428344715,1.8277836139192126e12,0.02654567701296644,0.12504436172088196,2.4607403906427368
0.27112372834553533,3.1895284594269746e12,0.026444946948045736,0.12493759354507998,2.502984604341179
0.2724026138565992,5.573935459983265e12,0.026339589857126283,0.1249239872319287,2.6840018360839903
0.27368149936766306,9.89487603759639e12,0.026316662738856154,0.1256554189917895,3.7466656505037723
0.27496038487872687,1.8051737255616406e13,0.04167225171300773,0.15864213102512667,13.685492599408835
0.27623927038979074,3.4227232151285883e13,0.02777796573579935,0.12652458473662279,3.106293349645119
0.2775181559008546,1.663459903970844e17,0.027348770844311258,0.12583667743134225,2.5956038436751325
0.2787970414119184,3.352277242672191e15,0.027251783178301507,0.12569531599694408,2.475870821106592
0.2800759269229823,5.788951649898312e14,0.027253212055706,0.125701689594863,2.4592478750420144
0.28135481243404614,1.5543758384100787e17,0.10185249420022521,1.6729747455633066,444.0571644190644
0.28263369794510995,2.670879825107368e15,0.027408608433919717,0.1258747675318677,2.48548966417325
0.2839125834561738,1.0194118141544574e16,0.027507150916337812,0.12599884632278258,2.5410799848760934
0.2851914689672377,5.524818344016204e16,0.027634468757788504,0.12616056322373223,2.6637351068549364
0.2864703544783015,5.5608634199172045e17,0.027814314372846777,0.12640566288540298,2.9196598535202396
0.28774923998936536,2.2749607438026342e19,0.028826858541037323,0.12812941494282828,3.8341759314579766
0.2890281255004292,1.0e23,0.027566714070690994,0.12792021468573353,7.264594184934999
0.29030701101149303,3.756353144662009e10,0.02753704362198219,0.12848760901772735,4.7106382243666625
0.2915858965225569,1.9550402014126602e10,0.02752195160362977,0.1266493931730247,2.764639377856611
0.29286478203362076,1.0756799785313063e10,0.027508073930951445,0.1263880784258644,2.506258532572169
0.2941436675446846,6.198249144837739e9,0.027432993187428662,0.12618640622734315,2.465703674103456
0.29542255305574844,1.416314778384733e10,0.02719591846876568,0.12579410605335897,2.563694594901555
0.2967014385668123,7.269207161467601e10,0.02635357512941151,0.12465468704084841,3.2688103174522194
0.2979803240778761,5.867603393819911e11,0.04447861440293615,0.15915640240357348,8.799461860285604
0.29925920958894,1.8192429547853076e11,0.03046479966231597,0.1308771212707636,2.5379609365127695
0.30053809510000384,1.7940655173919382e11,0.0296843359439302,0.12951449306488724,2.296765581149545
0.30181698061106765,1.969870829604768e11,0.029512895486384923,0.12918529838872322,2.2509435169323466
0.3030958661221315,8.848624951284006e10,0.029515923015491184,0.12913965354309254,2.2421472990660467
0.30437475163319533,1.2161421961347805e12,0.029603292049572884,0.12922541091298323,2.249426899518325
0.3056536371442592,1.4330066141943615e13,0.029747743226390892,0.12939591581508897,2.2735467027911547
0.30693252265532306,2.394467758591221e14,0.02994198187397553,0.12963706282973303,2.3327474378587367
0.30821140816638687,1.8140355075111136e16,0.030188627444763274,0.1299501359961953,2.519761058796208
0.30949029367745073,1.0e23,0.030317454588579658,0.1303426175779932,4.01092710790217
0.3107691791885146,4.589398325174285e7,0.030294614112500225,0.13017673638083696,2.2008356700919762
0.3120480646995784,3.4704868706670105e7,0.030322213259034957,0.13022142834436623,2.2003999333389674
0.3133269502106423,2.6468210370720178e7,0.030344762679680403,0.13025804474925826,2.20003274743415
0.31460583572170614,2.0346745093114432e7,0.03036250344008987,0.13028692587365343,2.199736157614685
0.31588472123276995,1.5756880265598102e7,0.03037563387355935,0.13030835193457893,2.1995119822463036
